ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,views,label
10,522.649094823,-5031.12378486,746.385663254,1645.4744089,-1044.0562985,-420.250091966,129.299407429,397.795296928,15.0277494239,-141.996143853,-39.4020573843,-174.807791851,-60.6638067624,13.5714386514,-34.4964220298,72.5359584261,-19.7412413927,17.517137004,-21.0495794389,-5.2039625751,14.1624712866,7.7395330261,-1.6635868456,-1.1082958045,-0.3568237661,1.0434237865,-4.7444574972,-4.2237413557,-3.4057588442,2.5552975082,3.3342487121,2.5618935932,-2.4528894276,1.7242112993,-0.216431939,0.8297477337,1.5164829264,1.3645040373,1.7291657471,-1.0813570947,-0.7971072118,0.8105548222,-0.207195529,-0.6927400473,0.5558831246,0.4498021365,-0.1671879447,0.968566935,-0.1670347988,-0.2235339772,4159775,5
11,-8288.66837231,-4247.64377098,850.157586537,-436.334972203,-410.334211324,-1340.09786155,1512.19701852,-150.421303956,-584.241804515,-94.9740208436,53.6649100919,-124.977821785,-28.4090082179,79.5217534942,119.418315992,-22.2386720797,-21.9742258169,25.5496169373,-1.7871773945,1.4534366646,14.7563235061,3.2296308052,17.4349947531,0.8379482052,-5.0581633888,-1.1636203774,-0.967406151,4.599705919,-2.848364882,-2.7140507259,4.3023403253,2.7075199248,-1.7791739756,0.0128863592,0.1935382494,-0.8310247298,-1.7172821088,0.6397951557,0.6420077793,0.6595203103,1.5346671278,0.4764038054,-0.4450818402,-0.7429751385,-0.4681724331,0.3080875085,0.3906307654,-0.034123694,-0.0704446247,0.366836435,6290874,5
12,9657.73965467,-813.362237797,-2594.06575274,358.525730031,-650.869346447,51.3256546028,-379.913008016,-63.7130797589,301.334357855,125.245408719,150.477529251,-192.55563489,-21.78328069,48.1155984578,105.824519607,74.3126829648,-1.8390397323,-39.4307776016,6.5879161288,16.8546803311,-6.6004939113,14.4398571774,13.325263487,-4.2577484048,0.5447779343,8.3343721495,2.9133142361,-1.094829465,-2.617888132,-6.4560358966,5.2520401828,0.0255796092,-5.3926284412,-3.1668750626,0.6994260864,3.3322154737,-1.2970993448,1.5673284173,1.2395535415,0.4593146063,-0.1227488961,0.2693214484,-0.759504421,-0.5061250975,0.368710283,0.3026730421,0.0513599304,-0.0066435855,-0.4587740811,-0.6236540127,5560000,5
13,2945.69532973,-1864.61260124,332.85818535,639.078044508,-797.028172497,-128.016574265,764.123881444,-181.517305327,-335.094405648,319.71263311,-217.140722608,-111.654077607,100.143405058,-76.3077675237,75.3349525051,57.4872514629,56.3736042584,40.4597104016,-10.4715761092,-0.5811773564,-0.6267144298,17.9608958894,-12.1196063226,5.7428097404,2.3176868855,-4.0554008407,0.2350754508,0.0494026349,5.6492318262,-1.1032708132,-2.0789070817,-0.9284780136,-1.0425016826,-0.3216041259,-1.5948224488,-0.8958844651,-0.7838717143,1.3966109059,0.2745199873,-1.0905522845,-1.3348990459,0.4864526131,0.1637304846,-0.6209881034,0.8607193011,0.166834569,0.5022468005,-0.1334378746,-0.4226140375,0.0808872,932848,4
14,-827.148580544,-3559.62519482,-408.19620569,582.83362634,-1235.08987109,-596.718728718,1337.7995979,284.238463437,-51.7626217112,68.2428104509,-214.133512308,-135.089042352,84.3832497218,-58.8622790487,140.224665043,-41.3069906075,-33.3272425791,-0.2777769147,10.8961450344,9.5787303569,-30.6858388726,14.6158766494,-1.2496776975,0.5271646455,0.5007416047,-4.7397120728,0.798108811,-5.2744529649,11.7243124419,0.9346535158,-2.4559312829,0.0530603024,-0.2195842291,1.1276561902,-1.1656881929,-0.5547943618,-2.2663325021,0.3794989134,-0.4437730398,-0.7128271639,-0.8326831393,0.8316728518,0.0046822778,-0.5840711949,-0.2003149451,-0.2139531804,0.3360706858,-0.1260598489,0.1600910141,0.1548057554,3090783,5
15,-1722.52941752,-4038.95662678,827.516819597,818.264243557,-816.933668027,-831.913099463,835.250085446,253.361318084,46.1988503836,253.701801459,-79.3976838478,-152.733156366,117.174666084,21.2869916978,28.9293906117,-12.0531479499,44.430201358,15.9294987678,-37.2356812937,2.8206410109,11.1571296851,-6.761388799,1.3192022579,-1.4180050352,-3.6632746886,-6.9571436244,-4.9851427999,-2.5037040395,0.9483894005,-5.7542564056,7.9644184513,-5.803587986,2.4216966351,-2.1449982978,0.8770808216,-1.0960776908,-1.7662202474,-0.9416222055,0.2831242334,-0.1565950493,0.3045651973,0.8755057265,0.2109610135,-0.687128377,0.0442833115,0.3658388026,0.2124316636,-0.030564718,-0.2842411113,0.0158733102,6187211,5
16,1464.75868676,-5901.65290789,-781.469317503,1694.63105139,-448.58508053,-631.357137686,-117.247744792,-15.9085409721,-154.790876843,-80.635570476,160.666346789,-190.180152682,11.5565116024,98.4832367809,21.2445603766,5.0665215538,10.3050400487,10.9597099508,-8.4461381014,7.4632315081,-7.668003946,-6.209843657,-18.8821881083,-3.6037981342,-6.5186393418,4.6558773711,-8.226796865,-2.6639259803,0.9160462296,0.7875828691,2.9392607637,0.8297666959,-5.3598471229,2.716920368,2.5647849209,0.3674207382,-1.2654473958,-1.3209108756,1.5248236926,-0.5196717954,-1.01561416,0.5110212258,-1.1426060032,-0.1866541057,0.0471450285,0.6007292363,0.3481310035,-0.146607368,0.0887161243,0.2413429752,2221231,4
17,2544.70910412,-2396.51109307,-2598.85879188,-95.2538474464,-1106.4101421,-284.526763541,558.074402801,707.170744775,59.9098150634,-164.671550439,-9.8598887846,-173.290035986,69.6993744604,7.5844012811,61.4130149516,-11.8582719896,76.1951688558,14.6102009763,-12.5870314967,-8.9783760734,14.694113206,10.376440019,-16.0188898237,-3.302895283,-0.0369171419,-6.0563854955,-0.7974008639,-4.4952376958,-6.1162600657,5.0273628556,5.5874235538,-0.4289233581,0.469248808,1.5712215741,-0.6903492261,0.7098317923,1.9284892034,0.2754858744,0.5880108197,-0.1663710547,-0.1854506891,0.5638640444,-0.3380569166,0.0832811487,0.31718257,1.2465052348,0.3513239298,-0.4103730702,-0.6931857994,0.0843132005,1339444,4
18,3198.81484694,-10073.0240138,-2197.04893599,3319.75560331,-2088.04647957,-92.4751019281,1362.91320505,-818.095058464,115.123658082,-158.299628065,-15.6497831915,-127.212190575,-76.5055890902,23.9776444179,90.4278115674,67.9430608215,33.9089176877,31.1423415071,10.1091148077,7.4041793363,-5.7799656582,-1.344716024,-11.2849478882,3.7664282424,1.5668582162,5.9231744488,-0.3591238639,0.4787581895,-0.2931180761,-1.4800517292,1.2995385121,1.7466626433,-2.3560563985,-1.9631672623,0.5679230599,1.6491925036,-3.9749303816,0.5412346627,-0.3460017978,-1.6887590308,-0.6406607899,0.1835295888,-0.6906397429,-1.3631541929,0.3182486283,-0.8572636652,0.0836584892,0.3087604812,-0.3440808475,-0.3002184459,2014549,4
19,5530.96266022,-5853.51540028,-281.323771266,2651.18048547,894.198905465,-1263.82735925,-19.1999227225,-293.552356723,-382.832590421,-265.128848241,71.0406819469,-207.279983387,65.8256877848,118.254381209,49.0642056328,17.326642354,35.7431288357,-3.5807342925,0.9611622148,2.2725416312,-26.7696687114,-1.0148357326,2.7206943191,3.2126321772,-6.2041058449,2.8764867474,-2.2834185148,2.2399741631,-0.0852311264,1.4597725959,4.4573832618,4.3800211408,-5.4006996892,-0.868671854,2.6017770835,0.1481318104,-0.3313475511,-1.1977051513,0.3531194681,-0.2760186947,1.9375860502,-0.3757635531,0.3069947827,0.1957002125,0.5893592162,-0.0028434022,-0.0500367707,0.0017036633,0.3171320446,0.9183424747,9268187,5
20,-246.357317383,-196.826621555,-106.541175449,-431.665582272,-39.5969839323,-637.52813184,254.214631151,-264.233490389,177.752792643,200.046095648,12.0223463927,-179.43456276,207.584659204,188.319612468,-48.0873365449,-57.8487154315,59.3731337605,13.1634663697,7.2937875389,1.7239806983,14.0373728769,5.9695299424,23.2275673462,5.803543946,-5.6776034983,-3.7017999777,15.6194334853,-4.0926048815,-1.1280214531,-4.4542596429,4.9117051554,-0.8442224028,-2.2262614116,-0.3824410085,-2.6843267094,0.4407617929,2.9438328208,2.0222048264,-1.6357060754,0.5528618567,0.1225183279,-1.1965441034,-0.5629895706,-1.0396924109,-1.19347627,-0.2079921834,0.7981090155,-0.3785860532,0.1244584953,-0.7339271868,1233822513,5
21,3145.45942004,-1771.86301446,-4257.40096365,-879.336701846,739.377280695,-1084.09188956,124.65606578,444.086955165,658.642617803,-396.379353716,-308.203986062,-73.2733994141,-205.49986808,-28.7484601465,-77.8158322276,151.18667533,-132.438038494,-70.5342575087,-15.6250777747,-16.1346995696,-29.2701049091,8.0807014996,-16.0435354559,-13.5327748316,-12.9975329246,-3.4154205701,-9.5731789107,6.4803557384,9.0679094419,3.4614214055,-3.9925352931,3.9778303812,-3.7439054176,8.7162757987,0.718016499,2.3429043533,-1.0431258178,3.0569479359,2.051150013,-0.6479862052,-0.9406192182,0.1410875321,-0.1954338915,0.8339714838,-0.8807890573,-0.606821844,1.1464859298,-0.0541011531,-0.0079667048,0.9803205363,15926,1
22,-7417.87210017,-269.19290815,696.088297816,-1189.91383575,282.56874667,-1023.97651186,-349.282468914,318.599349496,5.5284379792,114.313099519,-52.120506757,-120.765982057,-39.1949369109,3.3559947756,-13.4350606709,-96.5673497179,-38.0369507043,6.8234460536,16.1144444277,-0.1362204385,-31.6662029178,-13.4359364913,-5.362094716,7.4916153497,-4.1834916597,0.2768014833,1.7890677348,-3.3041462287,-8.1937981109,4.2699504581,3.6462393724,-0.7521039526,-3.3637538643,-1.2345887943,1.7636964576,1.0002932647,1.8099482667,-1.1503552121,0.0988517405,0.1461103836,1.1613070572,-1.6184253593,0.0813194175,1.8265943751,0.0179834965,-0.3774361221,0.5199015526,-0.0683824703,-0.3357848029,-0.3510309272,19462,1
23,-3325.48877154,-3226.7162763,-4031.89292996,-873.900300019,-1466.0887963,-431.928160201,858.766345681,-315.492345815,403.176992892,-291.991864135,-258.559813534,-96.5934715925,3.1695290831,-76.2415981825,-68.6101774426,16.5821038594,-20.6255737794,23.6688087175,18.3590743051,-43.2606073946,17.4883885664,-26.1494982401,-8.8287805643,-5.4180847907,9.9016548378,-8.2488644785,9.5806764949,0.7284357714,0.1968831645,-4.3601180718,-2.0663562589,1.4745278541,0.9911222377,1.1743923446,0.1067112838,-2.7531893776,1.1527777633,-0.4045767996,-0.1776945184,-1.4333203349,0.6375017027,-1.3825252655,-0.594211063,1.4656628867,-0.6104450576,-0.6237241148,1.1560393985,-0.0819519578,-0.0930258808,-0.1440078971,39627,2
24,520.739134602,-289.59960408,-2514.23455086,-1114.7444129,-597.447286168,-273.647584056,-183.326290966,-848.99648199,389.902274022,-92.5080177222,-95.0319596842,-121.126210806,-67.9381645423,38.1352271427,237.244926613,-72.3880097898,-23.338891645,1.8907742559,0.1871107001,1.3826552959,46.5543289783,6.7050717272,25.7149378742,3.2990023154,-9.8549501357,-1.0671988017,4.6886696489,2.3812922983,2.2806653932,-1.0036417935,5.9355209424,1.7217242197,-1.9949613951,1.686077901,-0.7557979696,-2.4164918729,0.468988077,-1.5112456957,0.4399059063,-0.1858134083,0.8262073287,-1.8630363327,1.0252232046,0.8697505322,-0.1565999644,-0.5204471352,-0.3954129582,0.0139486066,0.3657430262,-0.0294450079,96507,3
25,-3873.6108588,-3414.2654159,-612.787532872,10.2324999372,-33.4912957023,-1134.33272416,325.335024488,340.003902296,560.286770438,-129.437560072,-323.389845413,-130.067118366,43.0093408659,-64.1663038753,25.4388437187,55.4788043155,-4.1841410103,5.8488529428,-20.8912949974,-4.0209839548,-13.5027924439,-15.7726091113,-15.4236515923,2.5296366904,-4.2019165861,-1.027048775,-8.5583733071,-1.6438255639,4.9110545468,-2.0440648374,2.9190573532,-0.3561201403,-5.2678084101,3.0476818454,1.469904034,0.8248646108,0.2362805564,2.1297571522,0.9769111973,-1.1800115356,-0.8359505116,-1.2742365263,0.6347652517,0.7025302705,0.6267045623,-0.0595102454,0.7503772928,0.0401390551,-0.124807629,-0.1801004604,87030,3
26,-503.450185911,-7390.43607376,-4668.92227297,1338.57071773,-1165.22770393,119.339287472,-861.746105641,-332.632229515,777.695119407,-492.403362216,45.406452502,-169.568336698,-126.020603269,-57.5249716074,-7.4185130451,7.2385627062,-21.4380662624,-0.5287127899,-24.5507325608,-39.737393099,57.6564337057,-32.5192856643,-1.5467690648,-15.0887322261,4.1438480426,-8.5644247478,7.98499254,-3.6137384043,6.0713281024,-5.512627444,-4.6818665776,-0.0541496489,-0.3390129207,-0.1906040044,-3.6294521793,4.8318475208,4.4529636503,-4.4760334157,-0.6104735852,-0.2387670749,-0.37942362,-1.6024300901,0.0535369466,-0.143962353,-0.408961881,0.9340175095,-0.3528511555,-0.0548699201,-0.1541283565,-0.3187212485,14169,1
27,352.981679194,-3500.74108626,-3944.88148768,-365.1336387,-864.094519925,-314.473952051,185.176780243,-141.570425022,770.246796785,-327.523976357,-181.211856819,-114.884583689,-68.3635856846,-106.958588713,-62.8640298355,14.0036670921,1.1810182983,19.6026870053,-28.2469690943,-30.4889305392,10.2791886645,-44.5012360315,-24.038477576,-11.7497287483,8.6196066503,0.8929807822,-4.0070257963,0.0081423717,-2.0281356588,6.0195377876,-0.9617504008,-1.8078757208,2.5525919951,-0.5553988376,2.1584488441,0.4342568985,-0.2329786929,0.6993097763,0.9538245076,-0.8170838197,-0.9978634459,0.2692984371,0.5524678324,0.4561659272,0.0972677608,-0.2392672506,0.4871863599,-0.0650010329,0.4909013416,0.6849885386,14838,1
28,-1452.53202758,1423.67250071,-2704.02505675,-2445.94214341,-345.534503166,-264.437869737,-166.333007005,-365.546437958,138.579737265,240.130232018,-31.958666695,-60.1314042689,-49.8352962552,91.0489980099,-71.2936039695,33.801576965,18.3137055861,18.148229291,3.269598511,0.2247324348,-38.6889893478,-1.3388172057,-9.9317222848,14.4198278392,-4.1139242974,-3.9348029456,-7.2916897081,-4.0999877821,-2.3599788236,6.1818841889,6.8920740439,2.1199765208,-0.8036415709,3.8465886697,0.5322355472,-1.7541073187,-0.0217094585,0.8966780037,0.4794773585,3.3214469684,-3.0981231263,-1.0809893093,0.807050162,2.6655526433,1.2738317247,-0.6605154265,-0.6101141916,-0.4011154026,-0.1176438474,0.1283619785,17840,1
29,-3632.06099993,-1217.85168632,-2056.31755457,-883.407823341,-1270.22873707,-61.6891923992,-384.24448566,-640.714251906,286.645639501,308.508235677,71.5431884832,-128.766578996,54.511620551,134.175604464,48.6920361367,-88.6856449958,-46.6790619418,58.9421434381,-14.8643572793,-33.3329150561,-6.1390030961,-11.0022509101,-6.8312057612,5.4521256474,10.2349104061,5.3363675405,-5.3969103158,-3.4701984393,-3.2678710733,-0.9740912181,7.3849259686,-3.7332599393,-1.0796258216,0.3558388026,0.9146737811,-2.9061347942,-0.1746775998,1.8093303892,1.0901806571,-0.299093194,-1.6541586544,-0.8326715592,-0.289527604,1.738106203,-0.4844674643,0.3011452149,1.0346806868,-0.4615399924,0.1933291339,0.1603239664,26097,2
30,-1917.85269463,2676.83182548,-3214.74258258,-2945.81000002,-68.0355616555,-377.881924524,137.649562561,-339.675981489,119.292932421,187.751822519,-14.4270920103,-28.6336687069,-123.402590945,158.44675689,-73.4956285052,-44.6433326776,50.1452543783,-13.9463437498,27.012347657,-16.3627553537,22.3897756307,-20.5713688175,11.7484826364,-4.9602201547,0.2207227718,-3.6041256988,-4.0382340296,-2.655810895,3.5653275133,-9.5171102359,-0.1380537643,3.7533738972,-1.7573482879,1.3699071712,-1.9348966807,-0.8268579721,0.9792394139,-0.0026509512,-0.7169408136,-1.0252950669,0.4410242047,-2.0776495232,0.4600262498,0.8905593853,0.12231795,0.444187749,0.0442202722,-0.0424579632,-0.1163141595,-0.3448613416,47298,2
31,-12014.4167665,-2845.00786413,183.94440134,-1487.90564518,-313.472379745,-869.961228806,-139.534283519,-418.224728524,-340.955728079,-229.130879994,-50.5105949343,-137.382739589,114.294019975,-79.649630793,-215.459030377,-99.9863577395,-64.8919622454,8.0852164837,10.4828518962,12.274731638,30.2828187343,60.9231430481,64.5819396096,-9.7449098727,61.3282085218,39.0467516377,-16.11305443,10.4383931284,-18.7899086815,-12.5598038356,-11.1517451643,-17.3554734057,22.7666962411,29.7436896087,-4.9877495806,12.8139788261,0.6268549357,2.0966183301,0.6758691252,1.1392454988,0.3646374198,-1.2618640408,1.5721239838,-1.710840375,0.4688748963,-2.9994091207,-0.3530421184,0.327339795,0.004546544,1.2337877138,36728,2
32,-2915.91876051,-3005.12318997,-2263.11019128,-266.056695261,-1153.41894532,368.142237463,304.950780165,-318.149574215,541.756787037,-335.65885652,-229.589910712,-96.9493745056,-41.7364774882,-49.0333129972,-17.7159064221,-43.7078067661,83.5709947668,11.416749805,-19.0950507007,0.1552595946,-15.0283985617,10.3445506362,9.474411726,-10.2940197526,0.6797212025,-15.176551265,-7.2165181852,-1.0763906958,-1.1675076932,3.7361951795,-1.2967193647,-2.6002661288,3.4699525173,-1.7454995877,-1.0438018961,0.2660720297,-2.6605931965,0.1485210366,-2.2531242573,-1.1638407877,0.230174483,0.7655294472,-1.002880766,-0.1314124048,-0.954768571,-1.3255370462,0.2389016781,-0.6094634723,2.7530370653,-0.7043053446,22418,2
33,-5622.16177406,-5122.82661254,1043.61207646,1459.48091307,-329.953478266,-1626.82238629,1515.36346551,-438.155772506,406.966369532,167.615826586,-448.621679561,-49.6928003753,4.5039550591,-52.8249099775,-45.5400552611,-77.278029402,-12.2032656963,19.1530500413,58.9416488122,6.3125442597,-10.5371256873,-26.8877391049,19.1289279099,-3.1495027816,-3.4374987307,1.5934353854,8.3375375134,-6.5969809723,0.8483495269,-2.1552302886,1.5915271977,-1.2261356679,1.5703804588,1.4403059732,-0.4029919128,-1.6772436434,0.0985807154,2.0185742906,-0.4653832276,-1.833240921,-1.3703481527,-1.3034490936,1.2812109691,0.5648559278,1.2506079309,1.4495977611,-0.7246068148,0.146512155,-0.0868713751,-0.0010036019,4975,1
34,-1439.55517555,-3263.17732748,-2452.86794243,127.46903384,-1208.71514577,-628.805649324,576.945834041,4.0992043721,478.303779626,-363.218438843,-92.5372418198,-71.9773488561,-271.389295041,29.667591923,62.4000300269,-178.62445154,31.0655237408,-4.0876880592,-24.5600145018,-47.5975508789,74.4464479515,-12.6883627534,-1.6416801044,-2.2684858663,5.726280981,1.9628071125,0.8423974197,-7.5334804766,-4.6746209904,9.8549682086,0.0484216845,-0.3361722318,-2.3766905588,0.8768524758,-0.537488456,-1.1461444373,2.4030620346,-0.8365469899,0.6724292338,0.5539319075,0.4435266599,-1.284280492,-0.2344430736,0.5395454293,0.6386395578,0.2540545452,-0.0236096276,0.8795977279,0.0374618113,-0.0658921758,37812,2
35,-3942.0390718,493.539093523,-2331.98149397,-1941.72405184,506.267459025,-1271.57977085,678.311213274,-379.027913664,695.339759263,-24.9206053517,-275.937273669,-39.146509115,-52.4121482739,178.934585609,-121.185822672,6.2986681703,33.8350488004,6.3596995124,2.586861315,-14.1497670751,-7.8583999582,-6.7318352603,-10.0640484289,-3.4110255428,1.1128581676,-3.5752899033,-3.9988734575,2.3959570788,3.2249227951,-6.2871242581,-1.1564373881,8.083770557,-1.9616445607,1.0825140986,-0.6605684912,-0.1665130465,1.4672787556,-0.8524808315,-0.1028197952,0.1427889276,0.3018878127,-2.4345640921,0.5706571323,1.2203402393,-0.0501651129,-0.5342145686,0.5272236057,-0.0293212177,-0.2749235508,0.2946306844,51226,2
