ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,views,label
10,675.101014508,-4829.36478532,734.179032704,1721.0746227,-935.856657448,-535.318372738,31.2033367901,411.579023902,5.1150377878,-131.03181205,13.7419885727,9.0834274302,-4.7467861171,16.2451840853,86.8594261931,-9.115398425,17.3426955089,-15.584832441,-11.2861364645,12.9554893103,4159775,5
11,-8139.14553509,-4215.81152747,1102.6091634,-348.942289116,-204.886708537,-1509.51709255,1358.12740728,-118.63059774,-635.951123618,-78.6622028761,-58.8735306284,20.3481241124,153.575544752,-38.6841873518,-5.0362377462,-28.153399258,18.0089668921,0.5495257875,-7.2302464615,12.6297881961,6290874,5
12,9688.40824789,-433.706648403,-2630.80809333,209.67055146,-675.543003834,-67.054423771,-414.886492057,-77.7005565626,316.010096288,116.375796413,-199.588911666,58.0564135712,97.8181687719,-50.8973782655,83.1828417951,8.8059316398,-40.7077268834,9.4135963675,18.3339582134,-5.1313354865,5560000,5
13,3044.00720846,-1630.70618006,377.070606414,664.034763672,-739.68411765,-304.369794766,704.211637238,-180.162540738,-328.77182237,346.242889545,181.808523496,125.593255609,-6.9182159532,-113.381674015,39.921687401,73.2798169603,41.1687621079,-2.9632571721,-4.672181491,-5.1300663759,932848,4
14,-715.163134421,-3376.434236,-315.789611391,605.260045828,-1128.45243255,-873.284675149,1226.49011261,295.614489939,-74.4163880616,105.424054256,196.521992437,123.487418402,61.2824331724,-151.098870775,-28.2571834055,-41.8306892586,-7.6276761855,15.2571688947,10.5565236292,-35.1661029296,3090783,5
15,-1583.0168468,-3883.56037305,910.055476159,896.353825051,-667.11091261,-993.517697088,703.212974887,273.565153398,20.5670384479,269.607933843,47.1645182681,174.242268826,28.0263965537,-13.3399303939,-22.2518843718,39.3805233486,4.991860196,-29.5762094687,-4.4938283564,3.975448647,6187211,5
16,1610.29505864,-5666.65716617,-820.741947537,1686.13148085,-348.304797763,-693.108885045,-228.528988213,-10.2188211273,-174.925219246,-83.8522295601,-184.551047355,90.0207607669,94.3418805847,47.3267575779,13.3535095372,3.0865426028,1.9614508589,-5.7024009504,2.7346921203,-7.9395014546,2221231,4
17,2603.38039657,-2138.31478836,-2514.60942963,-206.79623582,-1071.50415953,-505.81866019,498.599368081,703.732924989,44.0081943474,-155.214248659,5.2369208424,132.483660113,57.1505391481,-49.3186714538,-25.2360494344,67.0582044795,4.3285688251,-5.6537826012,-12.005343567,10.7410353161,1339444,4
18,3384.18652971,-9771.49746633,-2377.96092972,3311.67891033,-2066.01037632,-538.414276872,1243.61913473,-823.302093593,101.004722456,-110.603622839,-5.8791449757,-22.1125764609,96.371635731,-44.8061420141,66.083270407,38.9506330957,38.4217404316,9.7164684456,9.4195212845,-5.2991628509,2014549,4
19,5688.62045734,-5550.77785523,-435.863087465,2648.25312698,1036.23293889,-1216.24788721,-203.693536619,-291.676007696,-405.86912951,-263.055221992,-81.0948495634,127.370265036,136.938861216,41.2178161107,25.193200397,24.4110691654,-13.9350118606,7.1123371826,-2.8091592218,-25.9403784234,9268187,5
20,-180.689799535,-24.5284551802,57.8776917915,-458.769049355,75.9835156622,-680.204622525,180.623648012,-253.168768185,166.805935491,194.430748035,-30.2464517593,256.361112263,85.969027365,159.9026172,-64.8804159286,30.7774778433,3.5008841689,12.0400782258,-2.1227399634,13.0251285135,1233822513,5
21,3175.97527644,-1500.80711762,-4142.6254763,-1115.3482493,809.576373492,-1133.07578717,19.1725722671,447.196358008,620.372799375,-366.956215702,289.543044263,-188.496794947,-69.7175651084,4.65487061,205.507244843,-106.834588787,-60.6742783857,-8.0273291971,-10.6800525493,-28.2506380373,15926,1
22,-7336.1394183,-235.072815457,1002.99442069,-1181.04537428,481.683271642,-905.947195252,-425.429003141,349.274913656,-26.8407007363,105.401842746,19.828717189,4.4224340535,-11.6732829313,-7.1561805457,-73.2869384045,-65.0458333086,-5.924608516,22.409915174,-2.2326507735,-35.482339251,19462,1
23,-3276.94858353,-3057.81942032,-3817.29164264,-1041.90904909,-1411.69741364,-740.185072349,799.168063378,-309.171716227,367.670588526,-252.24808758,265.293575749,19.3083816286,-93.2585075374,-18.8499452504,32.9564186944,-28.0883352275,30.5860724589,24.1158369119,-37.4622614821,11.5583831874,39627,2
24,546.398039076,-80.9233528434,-2323.02677294,-1260.44622025,-554.732813387,-379.813908343,-213.386615787,-845.740481057,384.507868732,-73.0841002352,68.8082470135,-39.409086189,190.707341675,-153.404591126,-48.3052648093,-50.3097102795,-2.7764135102,-3.6419021564,-3.4236840878,44.761492403,96507,3
25,-3763.07198344,-3291.70077422,-453.970509435,-8.9885269363,135.521651578,-1185.84616687,198.485033214,362.840433257,520.386742378,-100.268258701,307.435038656,74.110701023,-27.7301662653,-84.5072697403,63.6045549362,0.3197837545,3.5983693566,-13.5249508061,-4.4282532728,-20.1107638066,87030,3
26,-397.048601739,-7149.96622297,-4677.45849,1137.97723768,-1161.70363519,-5.7944649989,-874.112872177,-340.280791986,757.939380677,-483.344970016,-56.2612603549,-58.2278867796,-29.9444508553,-49.0393109666,30.7225871317,-36.947932194,-1.9069309004,-22.6841171794,-42.5448957174,53.0766945009,14169,1
27,409.191987381,-3270.57777842,-3826.87823907,-548.568766483,-836.085924162,-517.899830425,137.171546025,-141.210930815,744.914167048,-303.350030485,173.47942408,-36.3448780071,-115.187201878,-47.3950549082,25.8635333767,-10.5864382116,20.1213371994,-22.6881188218,-28.2212024127,1.999770679,14838,1
28,-1453.94063056,1586.99165791,-2395.50105583,-2619.22149628,-302.499675276,-328.536614979,-166.925679723,-358.734443058,126.220067805,240.66890262,-4.1041667335,-28.124881985,-2.0644352527,104.95210931,37.513218393,21.3007293257,23.3633020026,8.19241754,2.6204622273,-38.2522839285,17840,1
29,-3587.05017937,-1079.03562394,-1823.03506766,-989.719014301,-1204.42542367,-167.622308401,-390.874434432,-630.625196841,276.963710917,310.104598754,-110.895937373,105.089594611,113.300009401,55.4067182578,-70.4236160985,-72.2163390516,52.0861231305,-15.0231554076,-36.0360754392,-10.0369262132,26097,2
30,-1945.28345986,2831.2830938,-2856.96943465,-3157.16535394,-20.4712275734,-449.514301986,138.726845136,-333.377216046,104.053292781,187.709990409,-17.5766305501,-111.756894484,45.5252908097,153.938223189,-40.0593394521,30.4684822941,-14.1702830398,33.8606133526,-15.8232137183,21.3867787592,47298,2
31,-11898.5570742,-2882.64478936,553.757761998,-1471.30107097,-127.078770813,-838.709788846,-198.190630951,-387.314878246,-388.922917087,-233.850415193,70.7831561182,140.068580319,-194.172794094,82.3669944366,-67.632373809,-97.6141229238,3.5026916509,11.2855275341,-0.6620046971,36.3740991708,36728,2
32,-2838.09464047,-2854.48705419,-2097.9176418,-371.89613789,-1143.07737296,166.841048325,336.14004004,-320.19431915,539.089904181,-308.503144519,234.477781876,-27.2722400489,-37.312128537,-33.4775944698,-49.6061425156,56.8036584219,13.3873474339,-14.3163119392,-2.782886257,-16.2833976604,22418,2
33,-5460.54503223,-5031.52470834,1146.34673804,1560.29399557,-80.4785842449,-1806.43754262,1297.65492393,-401.726312436,357.206660184,224.039783102,417.430711429,3.2107008239,-74.2789310129,-15.9027408729,-64.9689870411,-43.6735302159,16.4284771724,64.8541662567,12.3436262371,-15.3884084272,4975,1
34,-1367.3314202,-3071.34922089,-2324.93372346,34.7445079085,-1116.48261643,-856.786356877,483.40487174,16.9240745654,451.420135705,-334.777291115,76.2811705533,-238.361823804,77.2566183999,-37.7395720475,-159.263519473,-27.8430687709,-18.223543308,-19.250725888,-55.9937689605,67.5624603033,37812,2
35,-3919.1409073,612.46513128,-2019.57891916,-2088.05784312,655.893653819,-1342.81961432,572.486946847,-357.13578657,654.446133306,1.3596998795,258.58040585,-56.5808374384,27.8799569709,195.796377825,14.356183434,15.1591090618,9.849207272,8.8939491166,-12.4887561525,-7.6947593278,51226,2
36,-7028.8380077,5100.74710897,1216.3718264,-3035.86345144,-261.581443292,-627.712205196,-367.177929361,-285.767090853,319.991648394,-32.3196981075,20.7255730437,-81.2781412425,34.5069722462,-157.442776212,-32.0686334335,19.0557114781,21.5805324581,14.9119356672,-36.277243353,-10.0405390373,15257,1
37,-4858.81330352,-562.992078945,-1115.59206085,-1525.52960332,-306.10677574,-809.383748437,6.2484310798,-43.2814733561,264.028982921,-46.3784941164,241.602921946,-68.2546789619,-19.761267169,-41.6538033942,14.682451231,-54.6069784847,-0.6705659135,22.5840943622,-6.2799314275,-28.1251728381,45759,2
38,-3723.35321691,-5809.18489876,926.333149902,1767.70879677,-1756.18225715,-705.129950108,256.005783011,-9.3256296384,420.105248647,168.160666367,214.573084402,-161.1950277,-28.9497869203,75.0322498337,41.0883830166,-50.2000866342,-49.6850904806,0.33522325,3.4769853019,-34.7728331307,28116,2
39,-749.056296578,-1722.35688866,-4025.64567339,-1648.04658361,-1839.94100602,-328.950022885,874.25983375,-395.674921005,57.5565974453,-235.843404525,85.298169659,0.9960345157,78.6857462378,-2.7839980561,-88.4424531857,-47.8989385179,21.0761806138,-30.2050008307,-40.091322993,-4.9578383523,16162,1
40,-1252.73849347,209.409660824,-1900.59929792,-1587.80087339,-1157.30940189,-281.749729116,-242.152996131,53.5137926408,186.520515809,-45.9332226459,136.563471324,70.8324629659,18.5523883982,-70.0550584688,-50.8331135738,-38.33356932,41.8278902404,-4.2918325982,-5.370631984,-24.3007135867,25467,2
41,-4816.84575346,2149.97274272,-1258.91624235,-2740.39117719,-625.822642129,9.8203830709,-289.552547761,-2.4753317651,118.084181942,-4.6409225946,23.0843088306,-67.1316210406,64.1431307043,24.4804535099,-65.5946671947,-18.5086661584,2.8491257247,-7.3749984118,-11.2910998222,-16.5015624953,153856,3
42,-4789.42268362,2220.69347817,2216.25799867,-1663.39716594,603.067392188,-609.369961114,-659.864855298,-111.940902693,-378.573672388,116.215603936,-169.899175104,-5.9915120768,-6.7354574085,-146.723686384,-44.0298404238,-2.5538799946,-54.0274737288,-8.6500334552,-12.5413897805,-18.4310136581,3674101,5
43,-7118.64980203,-877.272854952,-1279.43111528,-1334.66612829,-1374.01981153,-17.2768175267,-31.4406418062,4.8753558508,535.016651283,222.695186058,105.811832983,7.3398771329,-103.893234559,-61.3394556985,-15.6422475808,-18.4136411455,-38.3929032207,66.7733794898,4.3953413065,19.9079853658,101218,3
44,-8585.10644737,6005.3438902,769.466238642,-3889.33141812,300.642586243,-270.362833522,-660.886450456,-184.202350565,278.948735499,582.574251117,-412.759489387,36.8022734772,-94.8431156687,8.2932954704,5.0377608297,11.2700070743,3.3969517006,3.1903709619,-40.8427472915,8.4378148571,2447353,4
45,-3433.87817808,3208.66180208,374.814133468,-2228.65563664,-1083.67344079,-10.5157549176,-428.541424303,-145.500781566,-102.787684868,-64.8878935847,165.254872028,-62.1047550596,106.500826176,7.5176862424,-2.9381632089,9.3367102907,-12.4652684379,14.0470610852,-19.9936273389,-13.790464215,203601,3
46,-3315.52056017,5492.7098349,476.897318257,-3686.16940847,-166.849987117,-456.742248055,-191.103631547,-270.438855225,467.825734439,211.379756673,-172.537683728,40.8007354424,-91.4194885308,-142.034071827,15.6938739498,-29.8765124994,22.2281282529,-24.57616045,-14.7289617972,15.2102014164,158726,3
47,6031.36401531,132.867900423,2841.72603398,929.106618569,6623.01093679,-3326.43827629,-70.4558281899,867.114512694,-528.382226614,211.330445094,320.453850107,-388.581739409,103.521840971,-29.8737481727,92.4205139618,-118.156929687,258.374679421,-52.086099913,-24.8706322521,-0.211074305,248952564,5
48,-10394.8350989,4543.84720035,2317.36020544,-3778.95365099,-377.366089115,-592.013383447,253.367082503,-186.348292227,273.25562746,-78.7011180382,-291.137562395,-30.6351438203,-54.0359466789,-111.365021027,103.531616517,-25.3907017708,10.8609348336,11.0642256038,-7.608568721,10.3042422994,119035,3
49,-7113.19381768,2887.08884684,646.626888384,-2528.15615507,-896.798759878,-145.13697164,-837.221178276,-46.5260324739,512.71776033,-220.601390756,52.5077239259,86.6858328562,5.9266554115,-3.2657270494,-27.0182725846,2.0714601862,23.7933210209,-3.3038642069,-6.6849571102,-1.0833379819,113788,3
50,-13061.9678753,842.917441821,1435.38937883,-3158.35319092,536.603728203,-1039.87700288,298.912308165,-503.663689275,503.140509357,48.8830958388,3.257689162,-108.893011527,-114.11176335,-120.932702912,-20.5333722385,-0.3924666694,57.1219043414,-42.8996988106,15.7979023093,-0.6240793845,141075,3
51,-5440.39933154,1597.66717158,-644.499962576,-2184.40224461,569.037750401,-542.329906992,-279.089634897,140.432926526,514.325866612,175.552404182,122.077883287,149.778215609,-173.183788631,-33.4175096494,-13.3247689638,-1.203496657,52.738172932,48.8976452559,12.1873724786,-2.4339416665,131954,3
52,1921.43331179,-1373.61841698,1586.25067481,1798.77646517,149.249910465,1660.95078682,-225.630658845,-155.704847963,-231.522037287,-119.381333308,131.689560524,48.1406738164,69.0943084712,23.4933921194,42.8881347598,-15.8326256013,30.1522842444,21.6577470136,-17.0233315619,-2.6694040629,310863,4
53,1629.03580576,-1350.44917852,-1214.97849983,-21.9717287676,78.226500425,690.305868343,947.284734057,-263.258115936,47.2528302755,3.5426268465,238.666748598,18.7615634881,-26.6890155496,56.0352423879,1.6197099696,-13.999239421,10.2249972536,15.4817312571,-8.9494992423,-5.7717948474,124440,3
54,3029.43625719,-366.04265335,82.4101453067,-15.809336675,-677.539600671,221.158200583,866.971239144,375.789052702,-197.079048329,-189.046057525,-15.6862235631,-251.950369327,189.383184566,51.4268468594,-67.3396420957,-62.661964477,-40.741493026,-14.7519985335,-18.1041048241,-16.8971095882,194291,3
55,5371.86671118,-643.527512587,2369.31655323,1628.37815079,907.932279846,56.2268519752,183.421145216,-198.190688293,-234.701334681,-102.292901922,89.1904240559,317.618218045,2.240881414,70.0940612081,35.5979118092,-50.5715217506,22.0530091832,5.0658543594,-15.6123034601,-8.8808600815,1347975,4
56,2789.65993019,-3637.54584502,2639.1528029,2289.96391599,-848.399272397,499.750897661,144.840283821,34.3128482843,-98.055720252,-59.0890875778,33.6414756081,301.592587599,103.664478679,-38.6584432675,4.0701976093,-55.5293868888,53.2151425334,-40.4927239385,-0.397709887,2.4666383723,390331,4
57,3003.03804067,1136.04720768,2961.08795773,198.248096716,-1157.12433034,112.010922681,-122.772390102,482.988696905,-159.994593357,-122.699565074,145.703253893,-206.90002032,120.238262319,84.4718834314,32.2758145961,20.8872828159,36.9108418487,-14.570559868,2.7849746663,16.6534676146,770508,4
58,4128.94120678,-1576.91744913,-577.96562815,1117.51031392,11.5212818569,1188.10031024,-247.490393266,184.792936473,246.41873736,173.405466875,32.0325451829,87.40796542,23.2797820013,-105.641870348,89.64799338,-50.9413050157,-47.9341340859,14.1093919527,-16.1347980524,-9.4928222986,376416,4
59,4435.62533271,-2944.12278926,350.624590032,1668.12941005,232.090752918,1025.64737776,-1269.60161568,82.5003572256,-6.8699267728,-227.084816263,-46.8450063553,230.446023962,88.9220523026,-6.3025951593,15.3960705445,-44.2555006252,-36.9090289912,-25.493934736,2.8056086471,14.3100088892,120090,3
60,7510.10234071,-467.246692218,-3614.89003901,-826.687914111,2522.98153848,-647.069717407,-849.202382274,-1295.08489071,-254.216283885,258.121077517,-290.206409315,123.310928847,-42.5386372621,-86.3567020362,-20.2830607478,-31.0714488766,-2.7303405913,-43.0666188609,-18.9693480138,14.5761159262,130487,3
61,9555.88198407,-1559.22058913,-2876.39429753,276.660171168,-110.347366529,-496.031234763,24.137769545,-43.9373791072,-195.24975554,-34.4462677374,-120.369258181,201.598952349,64.3516826128,-35.541203067,-5.1885111351,5.2641567066,23.2950783448,-16.2638552454,-5.8033615295,21.9583213136,288551,3
62,3828.83145784,-905.554588422,-4269.37030583,-1333.02945292,-696.509908084,-329.752621454,94.4521770392,-317.050537608,55.5172719469,-155.704436088,-82.3462487268,-63.2150307371,128.010542374,-87.9211611583,5.0554562475,-100.665829182,-26.8525290078,15.78418932,-10.2202515467,13.0741881862,190435,3
63,7208.09754097,-4601.06717751,-1851.43410813,1790.70127883,-1993.51587961,-731.43727233,1341.13855077,-434.839013436,-204.831224145,-147.392854902,75.1018338934,89.0406795893,93.3210449522,-30.3021595215,56.171006228,4.1430476308,-26.0835679258,21.3657459276,-5.1137744326,-32.6594173559,292633,3
64,1394.5794506,-1612.77864105,-1675.5352622,-446.271334919,824.437821197,-917.42417284,-351.454285435,354.899074711,104.038076244,274.39609909,-152.144448237,121.512235903,53.4121142046,-88.0596577051,61.4563984871,-7.2988407581,-0.3575121754,-1.7289318875,1.8026302886,-5.0453976487,381448,4
65,4480.65421829,-2677.51899269,-900.181712735,962.340922371,-749.356701307,-1150.9133842,942.059583216,-205.995988747,400.783143511,-54.7663883039,138.558669297,-16.6975916501,5.8513174135,-46.5748459917,46.5875131907,-63.3451803084,-7.6486467958,-2.5948824636,-19.9744411952,11.4478214309,532561,4
66,8174.61299841,852.766727929,-1609.00282735,-136.60534088,-957.58679893,175.153587856,-397.50819182,555.551776979,170.23327162,-10.1706523551,115.207005799,-52.1875816639,84.2410095374,50.0321168671,-7.8706848202,-11.0659140072,-36.0083315157,-19.3710213185,-6.467060234,15.7529213753,180615,3
67,-1035.20789816,-7785.10530818,-1120.93996218,2548.55501459,-127.589124162,-1053.7496855,305.935236191,-1162.19486129,307.713652624,-385.072831327,-117.321460828,317.93807166,-35.4450279141,-11.7356611699,30.9368331333,-116.528442224,32.9576806859,13.4714642275,-23.2280330712,-34.4007226582,167876,3
68,588.09893815,-5976.91463866,-2075.67075518,1262.99183007,-643.103829516,-787.857022327,1356.37790699,-845.779709661,38.2286852121,-172.444724585,-166.056686737,143.887402669,23.3332804305,-46.6459787353,63.5075725141,135.30193955,34.3731728966,48.9905289899,19.4756358191,17.9750468243,195758,3
69,3242.6941632,904.510182933,980.306281896,-10.0836179593,467.483767232,-196.865967988,-804.166694937,-340.262724675,-391.825071927,18.6916487327,-104.479572504,-39.1400799842,15.117006699,-55.4214073461,-12.7313758425,5.9990182432,-20.9567961463,33.3903632183,2.456871503,2.3166973653,246541,3
70,-261.386720482,-2198.67013718,3026.30472029,1071.60837461,1618.26662264,-1430.48917321,-484.624354203,-535.605122456,-213.931390521,-128.077875773,-58.8125605012,267.449998622,126.503278824,-15.1169268255,38.4596187978,-70.2063866584,-6.7421542039,-28.5841588798,5.1566774178,12.1010089652,187795,3
71,9471.91645789,-3675.46277592,649.363349222,2746.15319713,1668.93205296,-770.670541601,-895.47741761,-874.931516273,127.460154889,-81.2705505501,-138.895632521,68.4652005221,-20.2320113637,75.2178881946,55.0632932972,-66.5158738498,-14.0115900372,-9.8652078049,12.7462347998,-4.1497830503,451869,4
72,-11096.026209,-67.767988024,283.105195406,-1415.9182863,699.182282436,1855.5698147,57.9821657586,369.585085647,391.023968683,133.599018543,-87.3341261594,-44.9351234596,17.4248274387,108.471578057,31.6752317768,55.4734581398,25.5894373522,9.3986481669,-25.1198365843,-3.8655101576,1742121744,5
73,-8241.32829146,-1780.50358772,-599.983965816,-1355.75800993,-530.357961855,102.941940245,-1095.78816368,64.3170051214,24.2082500055,-150.447595,129.509381587,188.649500011,-49.219702629,108.056108077,73.389979376,-9.5925779042,-40.6180564988,29.8274492221,-0.6349662175,9.2990902262,258736583,5
74,-10097.132743,-4166.80363562,-317.412511149,-737.379937138,-530.991077227,-733.217116615,-552.991250306,395.43441736,121.005440918,493.905654533,-62.9706611802,170.757941157,-27.1784019009,126.824217466,47.769769664,36.1265780492,-32.809075092,-8.7725425722,1.8592248142,-7.8053687588,644803,4
75,-12013.7486101,-2191.3883287,1211.66179364,-342.222508169,1413.86978138,1352.20324997,1686.69526101,320.715121875,-369.200420251,182.237960227,113.126124454,-54.3588966719,12.6329773325,-70.2225626603,-27.3448440892,67.9488989449,-7.919045352,16.302459215,-25.0886114069,-13.3119891714,146416439,5
76,5473.71497455,2861.54770506,3855.43369907,-760.996830062,-118.089392513,-184.810025087,-423.505891218,932.288165042,2.4764905436,-147.890686678,-73.407486567,13.9568692891,-26.9441233196,35.465291195,35.1303409125,42.4154755157,-55.0036717773,-38.498896871,45.7758537871,-0.8742933041,5281427,5
77,715.446374818,-7527.73158635,-626.732470757,3369.64666523,-45.8259934543,1298.84897193,-366.350371827,-279.958367001,856.18671544,162.118836975,-117.804651141,41.2302785885,-25.1864417998,-119.463297041,51.4009686914,15.6284769457,75.7335705609,-15.564607222,7.3760447265,-18.0183796883,44404,2
78,2090.06313358,-5254.48049319,-1138.47421893,2302.33235248,436.036579435,982.323444359,-231.729359138,161.157825219,263.961658127,-223.883438216,-183.270184953,166.594454843,3.5598880029,-113.836930256,44.7195626414,42.4561613731,35.3990412648,18.9037229185,-7.9190049887,11.342981013,38737,2
79,2101.42763494,1362.32645104,682.584961399,-521.414090399,-247.12763937,1413.03919238,-171.359504454,-587.634141429,80.0172712175,433.202504903,-182.062049871,7.5593400615,-29.1488447174,-146.61037299,24.7406162499,-5.641995348,28.8991376506,2.9097515852,6.2140866273,-5.4349845842,31013,2
80,7698.73305739,2097.42852866,-3541.3914893,-2037.86221169,480.620543157,1040.97204882,1416.14756845,126.572505623,7.7189664401,113.554760671,-148.07777123,130.343816302,-41.0850524631,93.0899420745,-61.6036427106,-7.507408349,20.1406208352,10.8071447378,20.359914176,-1.6919724581,44488,2
81,3040.31677664,-1281.4460635,-790.852193262,564.790003806,24.6430347983,994.113997572,82.8514195289,423.800129634,88.5447323341,415.321441224,-60.6792841515,143.471564994,49.2973483673,-148.166777315,-5.1271453695,21.5152438578,15.7811594059,19.0774973535,3.8929848126,-18.2243965772,80224,3
82,-653.896065963,-1909.29886839,-712.005614973,889.031952495,703.671080454,1247.93852738,-1025.74533006,378.180020127,547.21370069,-243.162205785,202.822351494,156.831067051,70.1088090945,89.3362967756,37.3290485317,62.3450472271,-22.2275450991,1.8112118457,-17.1607929661,8.3739745138,52743,2
83,6871.93395269,-2570.69881576,-1444.39282352,1748.70977444,987.727040666,893.189862305,45.759546847,689.140426145,541.071943613,77.1845570578,-114.69820111,62.0732604068,-79.3699796555,-141.708992679,21.6456456666,-62.962769644,3.3534641031,32.3533868765,18.8841380796,-18.4117593195,41652,2
84,7503.78538732,1592.2663253,-3262.90492506,-1195.59844291,271.264201131,1106.66743681,681.498955947,73.3675396835,-37.7661986082,-46.1780025713,-0.7020819553,-105.450911109,-47.8446939085,-76.2656577603,-87.0440642925,-30.3002685694,10.0662864391,34.5877784075,16.1896649243,-4.8945475431,46175,2
85,11420.8408111,3859.39091605,-1000.24415754,-832.465508805,-48.4746160751,968.29232577,539.087065787,312.079110039,427.502633929,-85.9282542361,48.2420782401,84.9053751652,20.4443864281,76.875704264,-34.4342897701,6.5480000027,-31.7222752416,-32.604563563,-9.8823663473,7.2618883498,38818,2
86,7614.40044566,1830.23575418,-1564.2358452,-225.610626901,183.123661234,967.842673692,384.669329572,43.8384908379,-37.8307977287,289.301588987,85.1023452041,-53.112174793,-7.2682888313,-187.177114457,17.7729804644,52.5698384152,-20.1696617729,2.5330521468,-24.8900407662,-10.8028730181,42746,2
87,8131.09646789,2139.1244245,-271.208180207,-79.8494130255,2523.68918631,-34.2671468036,520.776963208,-242.161222029,512.956075142,-82.8812689071,1.9053306946,-62.192828909,-119.802817068,-58.5518293389,29.0995496432,-82.7977733037,-49.7254322737,18.4839013394,-5.6264977124,-3.6415200749,43053,2
88,8924.82285693,-3335.08484552,-639.178457692,2447.64885321,480.626773434,900.964441363,-298.938773477,-73.0676410042,356.73272199,-188.591729209,281.194383211,119.9765569,2.5814439945,115.990691941,152.089670425,-65.641784553,9.6348294811,-7.6721804153,-7.1124419296,-26.7359739453,30961,2
89,2892.56931456,-7559.49862251,-1921.43246536,2632.8657745,-599.394266484,942.991795031,513.164516945,318.871841581,459.759846602,442.107765851,-44.2107864054,-176.299458134,-81.9493298477,134.412965629,124.754065329,-17.2181456257,-45.9845924528,-8.5223409679,22.1979540489,-62.741008017,46624,2
90,1170.83888359,-1822.60101346,686.689675968,595.800611368,-1130.94930708,-132.455113282,-598.163119707,349.318151543,377.568703658,70.7272390298,0.806161343,-117.760187086,34.5125613591,68.0689330799,20.798758647,-36.1098079992,-1.6577385974,-38.2051076758,-2.9081283711,7.5561183772,1276188,4
91,-5539.56572839,-6623.44272115,1612.50176725,2438.16210715,268.896045283,-895.179135946,-656.885724945,243.210504367,-542.058758639,33.2815083148,-176.453897166,-34.9735451182,118.637944665,-82.9649177663,-16.0105763439,22.8178125466,-102.839184528,25.5722757304,-14.5565048719,-7.4898970398,105326833,5
